"AT","AP","AH","AFDP","GTEP","TIT","TAT","TEY","CDP","CO","NOX"
15.353,1014.1,84.336,2.7175,19.222,1042.5,550.31,107.82,10.284,2.6077,56.381
4.0273,1016.6,87.783,5.9883,36.973,1099.5,513.47,173.92,15.031,1.3217,65.289
9.7882,1002.4,93.857,5.7116,31.599,1099.8,532.23,160.11,13.845,0.96268,68.482
26.845,1011,66.39,3.864,24.991,1080.5,550.15,129.74,12.01,2.8049,54.929
22.138,1014.6,78.614,3.2909,21.613,1062.4,550.35,117.99,11.123,3.5136,51.46
25.524,1014.3,81.753,4.2665,29.315,1099.7,546.78,146.18,13.119,1.5188,51.968
4.2008,1018.7,92.616,6.0085,34.299,1100.2,524.69,167.28,14.319,0.2238,62.05
7.9054,1009,85.933,5.2202,31.923,1100.1,530.88,161.17,13.805,1.9809,69.373
10.06,1015.9,76.712,2.9821,22.213,1065.7,549.84,123.99,11.253,4.0843,71.352
24.169,1016.4,60.623,4.2505,29.787,1100,545.19,146.52,13.155,1.6751,50.522
23.189,1013.2,73.455,4.4486,30.796,1100.1,536.42,152.63,13.513,0.83284,58.152
2.4406,1010.6,70.311,2.8438,22.815,1073.2,550.08,131.95,11.543,3.6706,80.28
8.0105,1015,57.285,4.128,32.056,1099.9,537.24,159.29,13.681,1.9772,59.958
12.745,1014,74.673,3.286,23.488,1075,550.42,129.89,11.664,2.7558,58.579
17.931,1012.9,96.272,3.8936,25.201,1089.7,550.33,135.13,11.989,0.57871,64.054
25.645,1010.2,85.396,5.2767,25.872,1091.8,550.35,133.35,12.25,1.5555,57.588
25.575,1016.4,71.513,4.3917,25.945,1093.4,549.66,134.83,12.294,0.55181,61.522
30.466,1010.5,50.962,4.6282,26.61,1096.2,550.3,134.66,12.405,1.1228,65.739
4.3537,1017.6,80.61,2.7612,21.786,1065.6,550.04,124.65,11.197,5.1828,81.561
11.177,1016.1,90.571,3.549,25.21,1079.5,550,135.69,11.903,1.3189,58.937
19.811,1017.5,90.253,4.9318,30.504,1100.2,535,152.14,13.625,1.3033,60.449
9.9855,1007.1,93.266,3.6727,31.568,1100,533.42,159.54,13.661,0.84899,69.977
7.5705,1011.8,68.774,3.7298,32.946,1100,527.54,164.55,14.096,0.57753,67.201
18.702,1016.7,88.296,4.3485,30.415,1100,542.01,151.86,13.442,1.5573,48.972
24.425,1010.3,59.796,4.7783,28.856,1100.1,541.32,145.46,13.235,1.1931,67.128
27.438,1011.1,58.164,4.3442,30.222,1100.1,544.28,148.88,13.247,2.299,49.187
21.039,1013.8,93.634,3.1642,19.453,1056,550.04,109.06,10.467,4.7908,55.786
17.934,1016.1,74.52,3.4853,25.767,1080.7,550.02,134.57,12.108,0.60032,62.657
30.72,1006.3,51.1,4.7729,30.232,1100.1,540.84,148.52,13.125,1.2288,61.437
16.308,1008.5,47.15,4.064,21.774,1072,550.32,122.43,11.292,2.1089,88.288
21.78,1010,89.866,4.059,19.875,1057.8,549.96,109.82,10.489,4.8675,52.975
8.3648,1024.1,66.635,2.4844,21.053,1061.5,549.98,120.73,11.043,3.1754,73.946
16.736,1017.4,91.663,2.8432,24.487,1087.2,549.93,133.41,12.016,0.95271,56.486
16.178,1016,95.964,4.4386,24.391,1078.2,550.28,130.49,11.842,1.9286,58.383
26.015,1015,59.539,4.5759,28.813,1099.1,549.24,142.64,12.915,1.0074,60.747
24.25,1013.1,55.859,3.806,27.759,1096.2,550.38,142.48,12.697,1.5492,55.743
26.813,1015.4,48.361,3.9889,24.927,1081.5,549.84,130.13,11.993,2.0371,57.626
24.784,1011,65.036,3.8966,25.532,1091.6,550.48,133.79,12.3,0.81226,63.196
18.608,1022.1,83.69,3.2847,25.764,1090.7,549.5,134.84,12.091,3.3889,85.479
26.353,1011,86.525,4.2608,26.035,1092.2,550.32,133.82,12.263,1.8015,58.453
17.623,1006.4,92.377,3.8757,25.539,1081.9,550.22,134.96,12.013,1.8964,64.629
28.704,1008.2,66.871,5.6335,30.313,1100,540,147.57,13.247,1.4331,58.985
28.722,1012.6,72.814,5.1349,30.491,1100,538.82,148.05,13.274,1.6467,56.767
26.803,1015.7,57.762,3.0565,20.008,1059.5,549.89,110.77,10.616,3.0163,58.625
19.848,1013.5,87.611,3.3147,19.671,1056.3,550.27,110.11,10.428,5.52,58.574
11.864,1020,90.903,2.6418,23.09,1077.8,548.17,129.39,11.578,2.7803,70.767
14.212,1024.3,83.672,3.6848,25.628,1081.4,549.92,134.6,12.069,0.79876,61.074
15.681,1014.7,92.879,4.4223,24.68,1087.7,550.21,133.45,11.933,1.7229,65.933
7.4934,1017.2,74.064,3.4663,24.473,1083.7,550.1,133.81,11.851,1.0011,63.191
14.102,999.78,93.105,3.2514,24.724,1085.5,550.02,133.6,11.869,2.251,81.925
28.003,1012.9,69.717,4.2199,26.254,1092.5,549.32,133.83,12.271,1.8755,71.565
10.592,1024.2,72.301,3.9625,24.011,1087.2,549.97,134.7,11.933,1.2532,78.203
15.704,1026.2,85.496,3.1849,25.2,1089.4,549.96,134.95,12.106,2.8973,88.685
5.5766,1029.7,74.143,2.9815,23.452,1083.8,550.01,134.23,11.837,2.7483,89.478
17.941,1003.8,66.277,4.1588,30.107,1100.1,539.43,150.34,13.339,1.1115,79.178
23.485,1008.6,84.812,3.1151,19.886,1051.1,550.04,109.72,10.555,4.1636,51.217
26.986,1015.6,64.049,4.4992,26.115,1094.3,549.8,133.79,12.334,1.8006,66.402
11.759,1017.3,78.903,3.4098,27.06,1085.1,550.14,138.18,12.235,2.7941,59.899
22.35,1013.3,92.745,2.9947,18.44,1049.4,549.84,103.85,10.127,3.9442,48.855
26.598,1016.1,32.583,3.7171,26.081,1087.8,549.66,135.73,12.358,1.9007,62.743
8.8699,1019.9,69.835,3.3527,25.288,1084.2,549.92,138.16,12.088,3.1507,69.152
33.868,1005.1,46.633,4.4158,29.849,1100,546.72,146.51,13.079,1.2914,54.235
8.8758,1021.7,80.497,4.4377,33.281,1100.2,534.98,162.8,13.995,0.70852,77.496
17.367,1013.5,82.658,3.765,24.308,1079.3,550.3,131.69,11.792,1.8282,49.419
18.485,1014.2,82.106,3.4195,25.667,1091.1,550.06,135.77,12.056,2.0334,77.085
23.351,1011.8,72.775,3.6892,25.171,1089.2,549.93,133.41,12.159,0.49189,62.525
6.9279,1007.2,97.533,3.4275,19.306,1049.9,545.85,111.58,10.583,4.9816,92.498
21.127,1015.1,73.849,3.5595,25.726,1086.5,549.91,136.34,12.259,2.126,53.546
9.9547,1016.3,100.15,3.5244,19.051,1054.4,549.24,111.73,10.433,4.1543,79.869
12.526,1014.5,78.524,3.3054,24.398,1087.5,549.29,135.47,11.908,1.3373,73.693
29.365,1012.4,51.185,3.9922,26.09,1094.7,550.04,133.81,12.206,0.1008,64.299
28.446,1010.9,69.309,4.3639,29.456,1099.9,547.02,145.33,13.1,1.4436,55.926
18.536,1009.5,99.069,3.884,19.544,1055.9,550.15,109.8,10.459,5.706,57.051
27.287,1014.4,63.621,4.2781,29.798,1100,545.63,147.33,13.19,1.5809,47.43
19.947,1015.9,90.881,4.5495,25.183,1089.6,549.72,133.7,12.093,1.4254,61.917
28.32,1012.7,81.031,3.5826,21.062,1055,550.1,109.91,10.756,3.7057,47.847
26.11,1012.7,54.157,4.6794,31.505,1100,541.34,152.32,13.458,1.1151,58.561
4.317,1021,86.186,3.9417,20.282,1027.4,527.06,111.74,10.645,12.647,105.91
7.8899,1015.5,87.078,3.7175,23.672,1084,550.12,133.6,11.663,1.2447,79.374
23.789,1010.6,87.134,4.3235,29.453,1099.9,541.04,147.37,13.098,0.3104,55.624
24.963,1011.6,82.412,3.876,25.208,1079,550.37,128.27,11.835,2.135,47.237
21.443,1018.7,76.591,3.3528,26.023,1080.5,543.11,131.45,12.134,3.5377,84.698
5.3029,1002.9,95.474,3.69,32.895,1099.8,529.14,165.26,13.995,0.44669,66.705
16.776,1005.8,69.961,4.0085,32.023,1100.1,532.97,156.03,13.693,1.0384,71.761
15.149,1023.1,69.796,3.2422,23.492,1074.8,549.76,128.78,11.735,2.9964,58.326
28.103,1014.6,55.039,4.1846,25.844,1092.1,549.99,132.78,12.166,1.5212,67.462
16.631,1010.3,78.376,3.735,27.137,1091.5,544.09,141.1,12.499,1.1909,67.387
22.954,1008.8,98.628,3.928,23.275,1068.2,550.17,121.31,11.271,2.3357,47.743
29.8,1009.4,60.464,4.2629,26.177,1092.8,549.76,132.83,12.213,1.0011,62.287
16.357,1017.7,93.184,2.2379,19.074,1053.2,548.94,109.32,10.445,4.4318,62.756
13.057,1004.8,80.861,2.725,24.333,1047.1,550.44,110.01,10.396,5.9504,65.001
18.985,1015.7,85.73,4.4921,24.808,1078.7,549.94,129.79,11.854,1.8242,56.816
18.749,1018.4,81.118,3.3184,24.095,1077.5,549.56,129.65,11.834,1.8227,47.016
23.82,1008.7,57.909,4.485,25.4,1090,549.59,133.21,12.034,0.90587,70.038
3.8159,1020.8,92.086,2.5714,19.037,1044.5,542.51,110.27,10.398,7.5526,94.505
21.289,1006.5,91.941,4.6451,30.779,1100,544.33,150.38,13.294,1.2009,56.558
6.7727,995.72,100.09,2.9982,21.146,1054.3,550.35,119.15,10.86,1.1831,58.586
18.159,1011.9,94.192,3.0584,19.351,1056.2,550.03,110.76,10.568,2.874,58.897
13.522,1019,69.224,5.1686,32.358,1100.1,529.98,159.14,13.943,0.54243,64.432
21.729,1008,83.602,3.9418,27.812,1095.4,549.4,143.1,12.676,1.3409,53.096
16.853,1017.4,66.007,4.5671,32.481,1099.9,529.76,159.73,14.028,1.6462,61.53
28.384,1007,57.881,4.5582,26.158,1093.8,549.99,134.14,12.266,1.6231,69.188
27.867,1008.9,55.886,4.3315,26.363,1093.9,549.88,134.25,12.29,0.90573,67.073
24.831,1013,66.752,3.9546,24.913,1078.4,550.07,128.51,11.84,1.7584,47.507
14.363,1021.5,69.111,4.1462,32.378,1100,531.65,156.27,13.858,1.9869,83.671
25.246,1011.3,76.579,4.3843,29.637,1099.8,546.01,146.8,13.108,1.8214,54.997
18.097,1019.3,70.932,4.1463,32.551,1100,532.3,155.92,13.737,0.77635,71.762
12.539,1014.7,86.074,4.5782,29.613,1093.2,536.34,148.92,13.189,0.58466,67.067
19.392,1005.3,84.43,3.1574,19.96,1058.2,549.99,111.77,10.568,3.3317,61.848
30.293,1009.9,36.026,5.4066,31.081,1099.4,537.53,148.87,13.372,0.66454,68.006
17.495,1013.4,86.873,4.448,31.234,1100,534.11,155.82,13.646,0.31931,59.479
21.144,1006.1,99.95,5.2399,30.637,1100.1,544.26,148.13,13.284,1.2537,57.321
7.3366,1021.5,76.634,2.7976,23.484,1073.9,549.9,130.65,11.662,1.6069,73.095
24.525,1013.6,69.931,3.563,22.13,1070.5,549.93,119.49,11.159,2.5473,58.466
24.796,1010.2,82.176,4.3719,25.805,1092.4,550.01,134.4,12.21,1.5992,61.776
9.1034,1019.7,87.641,3.1529,24.183,1084.3,549.68,132.91,11.751,1.2837,67.698
10.655,1019.3,93.762,3.8226,23.572,1075.1,549.92,130.22,11.653,3.0972,59.131
1.5332,1018.2,71.448,4.036,33.839,1100,528.58,168.25,14.292,0.72206,57.394
24.064,1005.4,64.838,4.1002,25.845,1091.5,549.62,134.78,12.169,1.9389,69.12
33.37,1005.8,47.938,4.4594,29.764,1099.6,542.51,146.33,13.191,0.39406,54.701
19.297,1007,94.976,3.199,19.989,1059.8,550.08,113.19,10.694,2.0119,56.66
8.0706,1007.6,92.148,4.1973,23.991,1084.3,549.96,134.51,11.906,1.4806,78.481
28.855,1010.8,54.693,5.1127,26.536,1096,549.84,134.99,12.37,1.1319,68.349
6.9194,1016.3,86.201,3.9873,23.733,1084.2,549.99,133.25,11.788,0.65984,80.962
6.9161,1017.4,87.078,3.4253,27.271,1088.2,540.77,145.05,12.66,2.5533,77.436
21.716,1011.5,85.924,3.0892,19.917,1059.2,549.91,111.75,10.654,2.0102,55.987
16.076,1009.5,82.556,3.5054,25.658,1078,550.13,133.7,11.941,1.3278,62.515
18.217,1015,83.803,4.1128,19.635,1057.5,550.08,110.45,10.565,7.594,83.125
17.544,1009,67.669,4.5504,32.293,1099.9,530.69,159.05,13.86,1.256,63.092
11.671,1016,71.059,4.0326,34.056,1100.2,535.6,159.1,13.873,2.7375,58.887
13.639,1016.5,83.129,2.8492,18.72,1044.3,543.34,108.92,10.33,6.257,82.03
7.389,1017.7,80.546,3.291,23.699,1076,550.04,132.11,11.66,3.2392,65.387
23.708,1020.6,76.961,3.7316,29.059,1099.8,544.41,144.32,12.97,1.2625,101.87
18.663,1007.6,94.82,3.2855,21.042,1066,550.03,117.72,10.875,1.5878,59.634
22.864,1007.8,86.227,3.4597,20.262,1059.5,549.79,111.78,10.612,3.6144,49.173
17.196,995.96,83.276,4.1779,20.454,1057.9,549.36,112.68,10.587,3.0602,73.598
13.928,1004.7,89.718,3.1326,24.425,1086.1,550.24,134.3,11.859,1.4212,73.752
25.467,1012.4,65.627,3.7811,25.455,1091.7,550.06,133.81,12.15,0.72997,62.933
17.967,1014.8,90.895,2.9976,19.523,1058.2,549.88,112.03,10.562,2.7589,61.794
19.833,1005.3,83.165,3.312,20.86,1063.6,550.05,115.26,10.839,2.8952,63.096
19.55,1020.4,69.482,4.8124,30.955,1100.3,532.51,155.05,13.838,3.1216,76.539
12.293,1003.7,94.294,3.6437,25.351,1077.3,550.01,134.12,11.937,1.3858,61.446
18.048,1006.4,100.09,3.7288,19.896,1057,549.96,110.79,10.467,5.0565,59.202
12.926,1013.5,40.511,3.3217,29.45,1085.3,549.79,137.67,12.155,3.2234,69.645
21.569,1005.6,83.686,3.1996,22,1062.1,550.27,118.49,11.104,3.2566,48.913
30.64,1013.5,42.986,3.39,20.335,1059.4,550,109.15,10.649,2.6533,56.767
21.564,1008.1,86.329,4.1627,25.243,1088.5,549.87,133.81,12.029,1.5149,65.314
11.939,1018.8,77.576,5.068,32.209,1100,529.79,160.3,13.909,0.93493,66.704
17.182,1008.1,90.674,2.939,21.502,1064.9,549.54,117.04,10.907,2.2742,64.324
22.533,1013.9,77.265,3.6407,24.98,1089.2,549.7,133.49,11.954,1.1449,61.135
15.549,1014.2,93.629,4.8021,26.398,1096.5,549.56,141.12,12.468,1.666,70.444
32.07,1011.4,56.755,4.4666,26.652,1095.1,549.83,133.78,12.406,1.7946,69.368
14.032,1015.6,93.081,4.9591,31.399,1100.2,530.98,157.71,13.903,1.1935,64.039
17.456,1003.2,91.646,3.3921,23.344,1072.4,550.09,127,11.529,2.1154,47.061
7.8747,1017.9,85.745,2.6517,21.471,1062.8,549.87,122.51,11.16,3.3502,68.951
16.231,1009.2,74.131,3.5707,27.93,1089.6,549.9,140.83,12.408,2.0253,63.314
31.348,1011.1,60.398,4.5225,29.664,1099.8,546.43,146.03,13.089,2.4235,49.492
17.001,1013.8,84.377,4.4563,30.58,1100.1,543.58,152.55,13.326,0.55663,60.712
10.066,1012.4,93.034,6.1256,33.069,1100,529.73,160.96,13.959,0.45143,67.188
23.07,1005.1,89.441,4.1065,25.781,1091.8,549.98,134.73,12.23,6.3727,61.027
35.406,1007.6,37.048,4.2054,25.936,1085.4,550.29,129.86,12.236,2.0878,55.44
16.438,1011.6,90.943,3.6424,24.555,1086.9,550.05,133.62,11.941,1.1083,63.484
30.792,1011.2,56.741,5.7967,29.631,1100.1,541.93,146.37,13.117,0.84748,57.419
30.784,1007.6,58.804,4.3614,29.665,1100,546.62,146.14,13.118,1.9322,57.418
17.366,1015.9,78.358,3.5741,23.22,1073,549.62,126.96,11.62,2.3379,52.354
10.841,1003.7,96.767,4.3234,22.048,1073.7,549.96,125.68,11.386,1.2109,74.578
13.352,1004.6,97.028,4.266,24.318,1085.6,550.01,133.75,11.941,1.6627,73.128
14.394,1018.9,93.331,4.4366,24.189,1086.7,550.05,133.18,11.966,0.99014,64.009
8.7803,1007.9,96.686,5.9021,32.822,1099.6,531.59,159.32,13.721,0.32353,69.183
18.132,1015.1,78.935,2.5376,17.738,1036.5,548.57,100.85,9.8708,9.2791,72.565
13.847,1023.4,69.194,4.7896,31.079,1099.7,530.81,158.2,13.854,0.76658,66.95
28.256,1012.4,56.946,3.9685,25.951,1093.8,550.02,133.86,12.207,0.71429,64.032
10.683,1013.4,72.287,3.2052,24.537,1086.8,549.96,135.45,11.873,2.8284,86.139
14.181,1003.5,81.905,2.7359,21.379,1045.9,550.06,108.95,10.301,4.9287,62.349
26.433,1011.4,54.431,4.0033,25.924,1092.8,549.57,134.34,12.157,0.94016,65.442
15.535,1017.2,70.644,2.9126,19.379,1049.9,549.87,110.83,10.55,4.9343,61.285
24.201,1005.7,88.287,4.0456,25.344,1079.6,550.1,129.81,11.82,1.9595,51.102
12.858,1029.1,38.499,4.3742,32.095,1099.9,534.82,158.02,13.902,1.266,53.171
11.508,1016.8,90.451,3.7348,19.238,1054,548.89,111.36,10.436,4.2028,81.506
21.777,1009.6,85.171,3.1104,19.951,1059.3,550.14,111.78,10.568,2.2831,53.991
17.338,1006.3,90.047,3.7974,24.578,1075.5,549.65,128.56,11.729,2.4492,52.367
24.015,1014.3,83.284,4.0428,26.234,1085.7,550.08,134.68,12.102,1.7457,59.833
25.521,1003.1,58.626,3.9003,25.27,1079.4,549.69,128.73,11.939,1.708,51.912
8.2552,1019.9,84.862,4.1278,33.136,1099.8,526.34,164.4,14.175,2.311,69.228
30.814,1001.9,66.013,4.2787,25.513,1079.7,549.86,127,11.987,1.8104,50.047
16.893,1008.1,78.35,3.942,23.224,1077,549.92,126.27,11.525,3.4364,72.619
6.6335,1019.7,91.02,4.0114,23.775,1085.2,550.04,133.66,11.852,0.72377,78.827
16.717,1020.6,70.809,3.2916,19.421,1057.7,550,111.36,10.551,3.4603,74.135
23.738,1012.4,90.688,4.0402,25.692,1092.1,549.98,134.14,12.136,1.1299,59.582
17.217,1016.9,68.699,3.3401,24.038,1077,549.86,130.09,11.664,2.6951,55.317
26.823,1010,67.434,4.2583,23.795,1079.8,549.94,124.09,11.636,2.7577,60.75
15.673,1014.1,90.161,4.3556,30.505,1098.4,535.93,153.23,13.439,0.97879,61.513
26.379,1015,59.663,4.4182,30.806,1100,542.23,149.91,13.359,1.4258,48.272
10.856,1028.8,77.456,5.7819,33.35,1100.2,527.5,161.28,14.109,1.0832,66.842
14.027,1017.8,84.584,4.5435,24.292,1086.3,549.95,133.73,11.891,1.6359,73.157
10.541,1028.9,88.941,4.6871,24.453,1086.5,549.89,133.67,11.921,1.0842,79.553
19.631,1007.1,93.968,3.1669,20.086,1060.1,550.2,113.32,10.736,2.0999,56.651
8.0497,1023,83.525,3.8543,21.448,1071.2,549.76,124.17,11.259,1.4608,60.38
17.917,1019.3,80.665,3.9625,31.859,1099.9,534.59,154.07,13.586,0.74211,68.352
14.81,1003.6,84.744,2.5451,19.113,1053.3,550.05,109.23,10.348,6.1524,74.732
12.594,1001,99.761,3.0995,24.254,1083,550,132.77,11.82,2.0676,76.588
28.3,1015.8,52.584,4.0744,25.927,1093.7,549.91,133.77,12.154,1.1904,79.475
2.4304,1029.4,86.164,4.5257,32.219,1100,533.6,163.65,13.983,2.3661,50.472
27.241,1012,62.917,3.9779,25.98,1093.8,549.54,134.8,12.168,0.25738,61.315
14.653,1015.6,85.19,5.0531,34.919,1100.1,524.35,160.51,14.322,1.5014,75.519
11.821,1011.1,87.72,3.0348,23.546,1082.1,549.92,131.43,11.787,2.5631,78.812
9.2362,1013.6,98.595,5.3484,23.942,1084.3,550.25,133.69,11.816,1.5684,78.792
13.261,1007.3,94.604,3.2579,24.716,1084.6,549.95,132.84,11.795,1.2629,63.412
31.65,1009.3,53.318,4.0794,27.273,1090,548.36,137.11,12.502,1.91,57.439
25.434,1010.8,66.085,4.3337,25.444,1090.3,550.05,132.97,12.027,1.4084,61.192
15.039,1014.9,84.831,3.4471,25.238,1073.8,546.08,130.4,11.899,3.5164,59.226
33.661,1009.3,38.036,4.3755,29.974,1100.1,545.84,147.31,13.118,1.897,57.336
19.095,1008.5,66.116,5.3694,31.409,1099.8,541.09,153.41,13.437,1.0156,59.255
13.274,998.68,90.239,4.2076,31.865,1100,534.25,156.24,13.634,2.7278,78.115
10.909,1008.1,98.855,4.4947,31.229,1099.9,532.26,159.62,13.763,1.0201,64.044
27.615,1013.4,66.6,4.0388,23.468,1070.1,549.99,120.77,11.471,1.9884,51.64
6.734,1013.6,100.17,5.1539,24.313,1086.9,550.08,134.67,11.926,1.6142,82.019
10.885,1021.9,85.565,3.2227,23.852,1084.4,549.84,132.96,11.837,2.118,71.644
4.9572,1030.1,89.564,3.1781,22.238,1065.2,549.93,123.36,11.344,1.5692,68.337
30.123,1013.6,62.181,4.0983,23.946,1072.3,549.89,121.82,11.615,1.9395,49.911
15.485,1007.5,86.857,3.8086,24.449,1078.8,550.43,132.03,11.786,2.0969,50.929
19.986,1007,90.417,3.7344,23.879,1071.9,550.08,126.45,11.542,2.181,53.982
24.828,1017,68.917,4.0831,25.596,1091.5,549.59,133.8,12.143,1.7106,66.918
7.4266,1019.3,87.939,4.0039,23.971,1085.7,550.14,134.62,11.878,0.52234,77.721
20.921,1016.7,62.162,4.3437,30.206,1100,541.87,150.53,13.404,1.6701,51.455
19.924,1013.9,81.815,3.6808,24.025,1076.9,549.95,129.21,11.797,2.266,55.01
4.9731,1022,85.73,4.0163,23.363,1082.7,550,133.75,11.789,2.3359,83.76
18.465,1025.8,61.346,3.4982,27.537,1095.5,545.93,140.98,12.604,0.75546,70.941
12.814,1022.7,90.114,3.6404,22.391,1077.6,549.75,126.99,11.407,2.0769,74.483
25.988,1016.2,51.699,4.3449,30.64,1099.3,541.83,150.79,13.382,1.7023,48.822
11.857,1021.5,82.393,2.7515,23.737,1084.9,549.79,133.31,11.902,1.0752,63.795
21.949,1007.1,99.384,4.0134,23.532,1069.2,550.11,122.67,11.491,2.0407,47.148
17.366,1016.1,59.333,3.3689,24.33,1078.7,549.92,131.15,11.774,2.1335,55.841
15.355,1024.5,92.525,3.6447,20.073,1053.6,550.09,112.38,10.61,4.8665,64.815
21.373,1011.2,89.731,3.892,21.184,1065.3,550,115.7,10.874,3.8736,57.204
17.195,1017,76.618,4.2754,19.387,1056.2,550.15,109.77,10.486,4.3896,65.587
4.5527,1018.7,76.849,5.8081,34.152,1100.3,525.74,166.16,14.23,0.052901,62.949
24.558,1009,84.03,4.2031,25.671,1090.9,550.4,133.74,12.156,3.1889,63.991
12.705,1017.2,89.197,3.6406,18.965,1052.6,548.27,110.73,10.401,3.6303,80.679
7.2895,1014.2,89.669,2.9581,23.43,1082.8,549.88,133.46,11.776,2.5101,83.039
26.61,1019,65.856,4.421,25.881,1093.9,549.89,133.72,12.074,0.17212,62.364
3.6416,1021.1,85.099,4.0371,23.686,1085.3,550.19,133.89,11.92,0.8783,83.326
25.348,1013.8,62.949,4.0777,25.443,1091,549.96,133.3,12.223,1.6923,64.6
23.693,1016,46.182,3.7191,26.264,1089.4,550.16,137.1,12.332,1.3828,58.077
24.908,1015.4,72.291,3.9267,25.081,1078.9,550.09,128.75,11.895,1.5933,46.953
25.416,1012.3,90.656,3.9731,20.412,1059.8,550.08,109.91,10.581,4.4115,48.231
29.203,1010.2,60.576,4.1531,27.839,1100,547.74,139.77,12.606,0.35754,63.863
9.7886,1007.3,92.976,3.1102,24.622,1087.5,550.02,136.78,11.935,2.0823,78.635
11.88,1022.3,78.394,4.609,33.04,1099.1,535.98,159.42,13.817,1.0973,78.748
20.503,1014.1,75.939,3.4045,25.25,1089.7,549.92,134.14,11.958,1.3397,68.934
27.444,1003.8,76.649,4.4208,29.73,1100.3,541.56,146.34,13.145,0.3748,53.67
15.457,1016.3,72.904,4.4403,31.424,1098.7,537.32,155.04,13.635,2.0971,49.46
7.8356,1023.7,89.031,3.1941,23.308,1071,549.89,130.55,11.599,1.3898,63.462
31.274,1005.9,63.569,4.8827,30.48,1100.1,540.28,146.33,13.15,0.84399,54.921
15.25,1000.9,94.327,4.0558,18.365,1041.8,545.82,103.73,10.134,6.775,92.077
20.424,1008.3,86.332,3.7109,24.249,1073.9,550.03,127.71,11.515,2.2343,54.741
31.459,1010.7,54.885,4.395,29.585,1099.6,541.87,146.37,13.187,0.67352,55.913
14.562,1022,70.038,5.1319,32.792,1100.1,528.9,159.95,14.033,0.53518,65.18
16.246,998.87,78.482,2.8717,19.051,1046,550.27,108.26,10.318,4.7177,57.111
24.944,1007.9,76.711,4.2126,29.764,1100,546.38,146.71,13.087,1.2347,54.186
24.138,1011.8,47.909,2.916,18.86,1052.1,550.03,105.79,10.271,2.6646,65.704
16.079,1012.7,100.11,5.8208,19.378,1055,550.02,109.51,10.401,5.1352,60.495
25.312,1011,57.952,5.2025,25.406,1089.6,550.4,131.92,12.212,1.5435,71.482
16.537,1020.4,83.666,3.8699,30.819,1099.9,537.87,152.06,13.396,0.86306,72.417
11.792,1021.5,81.058,4.6398,33.575,1099.9,535.02,161.21,13.924,1.2678,80.076
17.333,1011.3,80.17,2.9636,19.425,1046.9,550.42,109.02,10.416,5.6792,66.279
14.954,1005.2,71.95,3.8464,31.441,1099.9,531.69,158.46,13.786,0.72764,72.339
28.806,1014.6,45.562,3.9497,27.528,1094.6,550.21,139.11,12.639,1.9302,57.486
27.357,1013.5,66.469,4.072,23.59,1070.9,550.01,121.41,11.407,1.8904,51.332
17.483,1003.3,72.242,4.8656,24.735,1086.5,550.04,133.66,11.902,1.2707,71.598
14.552,1011.2,70.757,4.0971,31.947,1100.1,538.87,156.23,13.631,4.2145,61.829
11.849,1013.5,95.189,4.5734,24.933,1087.2,547.9,136.39,12.187,0.89267,95.192
5.51,1013.4,71.764,5.4315,33.534,1100,525.44,166.19,14.326,1.1463,68.295
24.478,1015.9,84.77,4.1906,25.242,1089,549.93,132.74,12.036,0.08278,56.616
20.07,1010.8,69.646,3.0787,26.34,1062.5,549.94,118.73,11.077,2.6403,57.861
27.221,1012.5,52.06,4.1715,29.413,1100.1,546.77,147.32,13.032,2.3551,50.257
22.63,1014.1,73.058,4.5038,31.016,1099.9,535.08,153.62,13.584,0.84144,58.353
26.561,1008.6,80.494,3.7712,22.96,1074.6,549.98,121.57,11.417,5.1234,56.474
20.699,1002.1,61.137,2.9799,19.805,1050.3,550.19,110.07,10.569,4.7134,54.976
21.968,1017.2,68.56,4.8208,30.338,1100,535.82,151.6,13.502,1.1111,60.932
20.344,1008.3,68.28,2.7438,26.587,1049.3,550.04,109.39,10.368,3.9115,55.704
21.242,1008.5,95.79,4.3178,25.269,1090,549.89,134.57,12.064,1.6501,59.331
17.714,1006.8,74.815,4.4592,31.611,1099.8,543.06,152.69,13.418,1.2591,85.534
16.622,1007.9,87.62,3.6929,25.026,1079.7,549.77,133.27,11.921,1.7404,62.761
24.817,1005,88.854,4.3867,25.719,1089.9,550.17,133.29,12.081,0.91615,57.488
9.8619,1015.5,95.672,2.6562,20.085,1059.1,550.09,114.52,10.614,2.4837,63.861
19.968,1007.6,93.628,3.1409,20.141,1060,550.39,112.76,10.542,2.0458,56.566
24.948,1013.7,82.363,3.9924,23.563,1071.1,550.1,122.46,11.547,1.671,48.679
4.3561,1011.5,89.042,3.8405,23.567,1084.5,549.94,133.6,11.666,1.4927,84.27
16.034,1010.9,84.287,3.2762,23.588,1075,550.03,128.99,11.647,2.4323,50.896
27.037,1006.6,57.441,4.4692,30.066,1100.1,540.66,146.52,13.165,0.26705,62.681
14.103,1009.2,58.677,3.0504,26.289,1073.7,550.02,129.1,11.548,3.4667,68.235
7.9534,1008.9,97.642,3.9792,32.383,1100.2,530.06,162.52,13.982,0.70966,69.843
33.459,1006.9,49.722,4.4607,29.422,1099.7,547.41,145.79,13.041,1.5788,55.331
21.047,1014.2,90.969,3.0596,19.653,1057.7,549.89,111.22,10.671,2.3034,55.431
